scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория",% масс. (Mo),CAS,COC (°C),SMILES для наиболее вероятной (средней) молекулы сульфокислоты,"Активный Азот / Кислород, % масс. (N или O)",Анилиновая точка,Атомное отношение P:Zn,Группа по API,Деаэрация | ASTM D3427,Деэм.вода | ASTM D1401,Деэм.время | ASTM D1401,Деэм.масло | ASTM D1401,Деэм.эмульсия | ASTM D1401,"Динамическая вязкость CCS -15°C, ASTM D5293","Динамическая вязкость CCS -20°C, ASTM D5293","Динамическая вязкость CCS -25°C, ASTM D5293","Динамическая вязкость CCS -30°C, ASTM D5293","Динамическая вязкость CCS -35°C, ASTM D5293","Дипольный момент, Д",Длина углеродной цепи,"Индекс вязкости, ГОСТ 25371",Индекс полидисперсности,"Индекс стабильности, %","Испаряемость по NOACK, ASTM D5800",Категория,Кинематическая вязкость,"Кинематическая вязкость, при -30⁰С | ASTM D445","Кинематическая вязкость, при 100°C, ASTM D445","Кинематическая вязкость, при 40°C, ASTM D445","Кислотное число, ГОСТ 11362",Класс полиамина,Класс субстрата,"Масса гидрофобного хвоста, г/моль","Массовая доля кальция, ASTM D6481","Массовая доля серы, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля фосфора | ASTM D6481,"Массовая доля фосфора, ASTM D6481","Массовая доля цинка, ASTM D6481",Модификация,Номер CAS,Номер CAS / SMILES,Общее содержание азота | ASTM D3228,Определение содержания воды методом Карла Фишера | ASTM D 6304,Отношение S:Mo,Отношение Мыло/Основание,"Плотность при 15°С, ASTM D4052","Плотность при 20°С, ASTM D4052",Последовательность 1 | ASTM D892,Последовательность 2 | ASTM D892,Последовательность 3 | ASTM D892,"Потенциал ионизации,эВ",Происхождение,Разветвленность радикала / радикалов,"Размер мицелл, нм","Содержание MgCO3, CaCO3, % масс.",Содержание Азота,Содержание Бора,Содержание ароматики,"Содержание воды, % масс.","Содержание других элементов (например, бора)",Содержание масла,"Содержание масла, % масс.","Содержание металла (Ca/Mg), % масс.","Содержание мыла, % масс.",Содержание насыщ. у/в,Содержание полимера,"Содержание серы, % масс.","Содержание серы, мг/кг",Соотношение мономеров (EO:PO),Средневесовая масса,Степень полисульфидности,Структура УВ-радикала,"Температура застывания, ГОСТ 20287, метод Б","Температура плавления, °C",Температура проведения теста | -,"Температура разложения, °C",Тип АО,Тип лиганда,Тип полимера,Тип спиртового радикала,Тип сукцинимида,Цвет | ASTM D1500,Цвет Сейболт | -,"Щелочное число, ASTM D2896","Щелочное число, ГОСТ 11362","Энергия ВЗМО, эВ"
train_85,Антиоксидант_2,01623.24,56.357,150,168,226.28,55.42,7,1,,,,,3.5,,,,,,,,,,,,,,1.36,,,,,,,,,14.54,,,,,,,,,,,,,,36878-20-3,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,> 350 °C,Дифениламин,,,,,,,138.8,,-5.15
train_85,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,168,226.28,55.42,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_85,Базовое_масло_1,0318.25,38.413,150,168,226.28,55.42,7,1,,,,,,,,2.0,,,,,,,784.0,1294.0,2234.0,,,,128.0,,,15.0,,,,4.44,21.8,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_85,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,226.28,55.42,7,1,,,,,,,,2.0,,,,,,,4.0,2.0,4.0,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,801.4,798.0,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_85,Базовое_масло_4,01209.25 для SL,93.647,150,168,226.28,55.42,7,1,,,,,,,,2.0,,,,,,,,,12688.0,,,,115.0,,,4.0,,,,8.42,54.13,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-23.0,,,,,,,,,,,,,
train_85,Базовое_масло_8,01208.25 для SL,31.194,150,168,226.28,55.42,7,1,,,,,,,,2.0,,,,,,,,,,,,,105.0,,,15.0,,,,4.51,21.26,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_85,Депрессорная_присадка_2,01190.25 для SL,43.971,150,168,226.28,55.42,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_85,Детергент_1,0432.25,31.092,150,168,226.28,55.42,7,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,Сульфонат кальция,,15.76,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,410.9,,
train_85,Дисперсант_1,01191.25 для SL,74.243,150,168,226.28,55.42,7,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,45.0,,
train_85,Загуститель_1,"01124.25 10,3% 2 гр",22.582,150,168,226.28,55.42,7,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_85,Противоизносная_присадка_5,02975.22,93.926,150,168,226.28,55.42,7,1,,,,,,,0.88,,,,,,,,,,,,,24.8,,,,,,,,12.17,,,,,,0.0001,15.99,,,8.768,8.85,,нет,,,,,,,,,,,,,"2-этилгексил (60%), изобутил (20%), изопропил (20%)",,,,,,,,,,,,,,,,,,,,,,,,,,,Смешанный,,,,,,
train_85,Соединение_молибдена_1,COMP-2023-0003-M,67.927,150,168,226.28,55.42,7,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_86,Антиоксидант_2,01623.24,56.357,150,216,225.24,61.15,7,1,,,,,3.5,,,,,,,,,,,,,,1.36,,,,,,,,,14.54,,,,,,,,,,,,,,36878-20-3,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,> 350 °C,Дифениламин,,,,,,,138.8,,-5.15
train_86,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,225.24,61.15,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_86,Базовое_масло_1,0318.25,38.413,150,216,225.24,61.15,7,1,,,,,,,,2.0,,,,,,,784.0,1294.0,2234.0,,,,128.0,,,15.0,,,,4.44,21.8,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_86,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,225.24,61.15,7,1,,,,,,,,2.0,,,,,,,4.0,2.0,4.0,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,801.4,798.0,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_86,Базовое_масло_4,01209.25 для SL,93.647,150,216,225.24,61.15,7,1,,,,,,,,2.0,,,,,,,,,12688.0,,,,115.0,,,4.0,,,,8.42,54.13,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-23.0,,,,,,,,,,,,,
train_86,Базовое_масло_8,01208.25 для SL,31.194,150,216,225.24,61.15,7,1,,,,,,,,2.0,,,,,,,,,,,,,105.0,,,15.0,,,,4.51,21.26,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_86,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,225.24,61.15,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_86,Детергент_1,0432.25,31.092,150,216,225.24,61.15,7,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,Сульфонат кальция,,15.76,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,410.9,,
train_86,Дисперсант_1,01191.25 для SL,74.243,150,216,225.24,61.15,7,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,45.0,,
train_86,Загуститель_1,"01124.25 10,3% 2 гр",22.582,150,216,225.24,61.15,7,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_86,Противоизносная_присадка_5,02975.22,93.926,150,216,225.24,61.15,7,1,,,,,,,0.88,,,,,,,,,,,,,24.8,,,,,,,,12.17,,,,,,0.0001,15.99,,,8.768,8.85,,нет,,,,,,,,,,,,,"2-этилгексил (60%), изобутил (20%), изопропил (20%)",,,,,,,,,,,,,,,,,,,,,,,,,,,Смешанный,,,,,,
train_86,Соединение_молибдена_1,COMP-2023-0003-M,67.927,150,216,225.24,61.15,7,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_87,Антиоксидант_2,01623.24,38.014,160,168,28.29,52.1,7,1,,,,,3.5,,,,,,,,,,,,,,1.36,,,,,,,,,14.54,,,,,,,,,,,,,,36878-20-3,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,> 350 °C,Дифениламин,,,,,,,138.8,,-5.15
train_87,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,160,168,28.29,52.1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_87,Базовое_масло_1,0318.25,38.413,160,168,28.29,52.1,7,1,,,,,,,,2.0,,,,,,,784.0,1294.0,2234.0,,,,128.0,,,15.0,,,,4.44,21.8,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_87,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,28.29,52.1,7,1,,,,,,,,2.0,,,,,,,4.0,2.0,4.0,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,801.4,798.0,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_87,Базовое_масло_4,01209.25 для SL,18.485,160,168,28.29,52.1,7,1,,,,,,,,2.0,,,,,,,,,12688.0,,,,115.0,,,4.0,,,,8.42,54.13,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-23.0,,,,,,,,,,,,,
train_87,Базовое_масло_8,01208.25 для SL,52.846,160,168,28.29,52.1,7,1,,,,,,,,2.0,,,,,,,,,,,,,105.0,,,15.0,,,,4.51,21.26,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_87,Депрессорная_присадка_2,01190.25 для SL,43.971,160,168,28.29,52.1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_87,Детергент_1,0432.25,31.092,160,168,28.29,52.1,7,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,Сульфонат кальция,,15.76,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,410.9,,
train_87,Дисперсант_4,0139.25 ол12,74.243,160,168,28.29,52.1,7,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,215.8,,215.8,,1.031,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,1.9,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Моно,3.0,,54.43,36.23,
train_87,Загуститель_1,"01124.25 10,3% 2 гр",22.582,160,168,28.29,52.1,7,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_87,Противоизносная_присадка_7,02359.22,93.926,160,168,28.29,52.1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66,,,,,,0.006,,,,7.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,
train_87,Соединение_молибдена_1,COMP-2023-0003-M,12.301,160,168,28.29,52.1,7,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_88,Антиоксидант_1,01196.25 для SL,38.014,150,216,399.59,129.68,7,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,,,-5.58
train_88,Антиоксидант_2,01623.24,38.014,150,216,399.59,129.68,7,1,,,,,3.5,,,,,,,,,,,,,,1.36,,,,,,,,,14.54,,,,,,,,,,,,,,36878-20-3,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,> 350 °C,Дифениламин,,,,,,,138.8,,-5.15
train_88,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,399.59,129.68,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_88,Базовое_масло_1,0318.25,38.413,150,216,399.59,129.68,7,1,,,,,,,,2.0,,,,,,,784.0,1294.0,2234.0,,,,128.0,,,15.0,,,,4.44,21.8,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_88,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,399.59,129.68,7,1,,,,,,,,2.0,,,,,,,4.0,2.0,4.0,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,801.4,798.0,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_88,Базовое_масло_4,01209.25 для SL,18.485,150,216,399.59,129.68,7,1,,,,,,,,2.0,,,,,,,,,12688.0,,,,115.0,,,4.0,,,,8.42,54.13,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-23.0,,,,,,,,,,,,,
train_88,Базовое_масло_8,01208.25 для SL,14.527,150,216,399.59,129.68,7,1,,,,,,,,2.0,,,,,,,,,,,,,105.0,,,15.0,,,,4.51,21.26,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_88,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,399.59,129.68,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_88,Детергент_1,0432.25,31.092,150,216,399.59,129.68,7,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,Сульфонат кальция,,15.76,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,410.9,,
train_88,Дисперсант_4,0139.25 ол12,74.243,150,216,399.59,129.68,7,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,215.8,,215.8,,1.031,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,1.9,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Моно,3.0,,54.43,36.23,
train_88,Загуститель_1,"01124.25 10,3% 2 гр",22.582,150,216,399.59,129.68,7,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_88,Противоизносная_присадка_5,02975.22,93.926,150,216,399.59,129.68,7,1,,,,,,,0.88,,,,,,,,,,,,,24.8,,,,,,,,12.17,,,,,,0.0001,15.99,,,8.768,8.85,,нет,,,,,,,,,,,,,"2-этилгексил (60%), изобутил (20%), изопропил (20%)",,,,,,,,,,,,,,,,,,,,,,,,,,,Смешанный,,,,,,
train_89,Антиоксидант_2,01623.24,43.971,160,168,-17.16,20.84,0,1,,,,,3.5,,,,,,,,,,,,,,1.36,,,,,,,,,14.54,,,,,,,,,,,,,,36878-20-3,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,> 350 °C,Дифениламин,,,,,,,138.8,,-5.15
train_89,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,160,168,-17.16,20.84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_89,Базовое_масло_1,02228.25,86.183,160,168,-17.16,20.84,0,1,,,,,,,,2.0,,,,,,,,,,,,,128.0,,,15.0,,,,4.444,"21,75",,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_89,Базовое_масло_1,0318.25,38.413,160,168,-17.16,20.84,0,1,,,,,,,,2.0,,,,,,,784.0,1294.0,2234.0,,,,128.0,,,15.0,,,,4.44,21.8,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_89,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,-17.16,20.84,0,1,,,,,,,,2.0,,,,,,,4.0,2.0,4.0,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,801.4,798.0,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_89,Базовое_масло_5,02229.25,94.663,160,168,-17.16,20.84,0,1,,,,,,,,2.0,,,,,,,,,,,,,128.0,,,4.0,,,,8.25,55.51,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-19.0,,,,,,,,,,,,,
train_89,Депрессорная_присадка_2,01190.25 для SL,43.971,160,168,-17.16,20.84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_89,Детергент_1,0432.25,13.8,160,168,-17.16,20.84,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,Сульфонат кальция,,15.76,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,410.9,,
train_89,Детергент_7,03229.24,43.971,160,168,-17.16,20.84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Сульфонат кальция,,2.484,,,,2.873,0.0344,,нет,,,,,40.0,,,,,,,,,100.0,1.0,,,,"<0,3",,,60.0,2.48,40.0,,,2.4,,,,,C11H23,,,,,,,,,,,,<30,,
train_89,Дисперсант_1,01191.25 для SL,27.634,160,168,-17.16,20.84,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,45.0,,
train_89,Загуститель_1,"01124.25 10,3% 2 гр",22.582,160,168,-17.16,20.84,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_89,Противоизносная_присадка_7,02359.22,93.926,160,168,-17.16,20.84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66,,,,,,0.006,,,,7.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,
train_89,Соединение_молибдена_1,COMP-2023-0003-M,94.175,160,168,-17.16,20.84,0,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_90,Антиоксидант_2,01623.24,43.971,154,216,519.21,134.43,7,1,,,,,3.5,,,,,,,,,,,,,,1.36,,,,,,,,,14.54,,,,,,,,,,,,,,36878-20-3,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,> 350 °C,Дифениламин,,,,,,,138.8,,-5.15
train_90,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,154,216,519.21,134.43,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_90,Базовое_масло_1,02228.25,86.183,154,216,519.21,134.43,7,1,,,,,,,,2.0,,,,,,,,,,,,,128.0,,,15.0,,,,4.444,"21,75",,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_90,Базовое_масло_1,0318.25,38.413,154,216,519.21,134.43,7,1,,,,,,,,2.0,,,,,,,784.0,1294.0,2234.0,,,,128.0,,,15.0,,,,4.44,21.8,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_90,Базовое_масло_14,Р-10 от 13.05.2024,84.281,154,216,519.21,134.43,7,1,,,,,,,,2.0,,,,,,,4.0,2.0,4.0,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,801.4,798.0,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_90,Базовое_масло_5,02229.25,94.663,154,216,519.21,134.43,7,1,,,,,,,,2.0,,,,,,,,,,,,,128.0,,,4.0,,,,8.25,55.51,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-19.0,,,,,,,,,,,,,
train_90,Депрессорная_присадка_2,01190.25 для SL,43.971,154,216,519.21,134.43,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_90,Детергент_1,0432.25,13.8,154,216,519.21,134.43,7,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,Сульфонат кальция,,15.76,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,410.9,,
train_90,Детергент_7,03229.24,43.971,154,216,519.21,134.43,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Сульфонат кальция,,2.484,,,,2.873,0.0344,,нет,,,,,40.0,,,,,,,,,100.0,1.0,,,,"<0,3",,,60.0,2.48,40.0,,,2.4,,,,,C11H23,,,,,,,,,,,,<30,,
train_90,Дисперсант_7,COMP-2025-0017-M,27.634,154,216,519.21,134.43,7,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,161.0,,,,,TEPA,,1300.0,,,,,,,Неборированный,84605-20-9,,,,,,,,,,,,,,,,1.29,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Бис,,,24.2,,
train_90,Загуститель_1,"01124.25 10,3% 2 гр",22.582,154,216,519.21,134.43,7,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_90,Противоизносная_присадка_7,02359.22,93.926,154,216,519.21,134.43,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66,,,,,,0.006,,,,7.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,
